timeOpen,close,marketCap
2022-12-06,2.015917052,7508948.17
2022-12-05,2.006315425,7472814.52
2022-12-04,2.018313307,7517117.42
2022-12-03,2.350789135,8754964.4
2022-12-02,2.384278509,8879241.82
2022-12-01,2.364060025,8803499.24
2022-11-30,2.391818697,8906415.19
2022-11-29,2.273407319,8465056.15
2022-11-28,2.253673115,8391154.63
2022-11-27,2.281259902,8493442.8
2022-11-26,2.274747184,8468760.06
2022-11-25,2.29178175,8531742.43
2022-11-24,2.315691046,8620320.86
2022-11-23,2.281866955,8493970.66
2022-11-22,2.194380953,8167903.48
2022-11-21,2.132219618,7936121.56
2022-11-20,2.210520618,8227140.51
2022-11-19,2.25755085,8401745.54
2022-11-18,2.164516266,8055094.46
2022-11-17,2.203542014,8199907.3
2022-11-16,2.209115956,8220230.62
2022-11-15,2.237925639,8327003.11
2022-11-14,2.12038076,7889236.92
2022-11-13,2.073479386,7714339.08
2022-11-12,2.123178363,7898842.55
2022-11-11,2.122333009,7895284.07
2022-11-10,2.158932689,8031031.76
2022-11-09,1.896162025,7053184.44
2022-11-08,2.917461039,10851570.79
2022-11-07,3.167288074,11780209.56
2022-11-06,3.13897125,11674282.17
2022-11-05,3.191782998,11870092.08
2022-11-04,3.140764075,11679757.02
2022-11-03,3.031095362,11271340.19
2022-11-02,2.99178311,11124585.45
2022-11-01,3.011559606,11197538.43
2022-10-31,3.030997292,11269238.54
2022-10-30,3.030072949,11265219.61
2022-10-29,3.106344255,11548180.44
2022-10-28,3.070481828,11414258.79
2022-10-27,3.017991523,11218553.34
2022-10-26,3.109565238,11558356.56
2022-10-25,3.1448417,11688879.27
2022-10-24,3.040715662,11301281.54
2022-10-23,3.092126083,11491760.81
2022-10-22,3.124435678,11611230.38
2022-10-21,3.088468776,11476975.34
2022-10-20,3.044680655,11313668.25
2022-10-19,3.052193154,11340996.68
2022-10-18,3.084113711,11458998.53
2022-10-17,3.160639569,11742732.77
2022-10-16,3.140936025,11668914.29
2022-10-15,3.115728048,11574660.45
2022-10-14,3.066024005,11389423.87
2022-10-13,3.15153665,11706470.33
2022-10-12,3.132142957,11633825.22
2022-10-11,3.109497026,11549108.99
2022-10-10,3.154875249,11717050.03
2022-10-09,3.269980487,12143905.79
2022-10-08,3.261295924,12111014.42
2022-10-07,3.26361026,12118973.96
2022-10-06,3.293232916,12228336.77
2022-10-05,3.423425575,12711099.8
2022-10-04,3.260962826,12107248.08
2022-10-03,3.105431486,11529182.74
2022-10-02,3.29992742,12250627.14
2022-10-01,3.276443539,12162808.34
2022-09-30,3.308787215,12282225.29
2022-09-29,3.426706776,12719274.52
2022-09-28,3.377069685,12534377.45
2022-09-27,3.066110415,11379629.55
2022-09-26,3.087144445,11456009.54
2022-09-25,2.952516887,10956423.4
2022-09-24,2.922868237,10846276.91
2022-09-23,2.887545706,10714638.56
2022-09-22,2.778711662,10310250.68
2022-09-21,2.557230522,9487955.82
2022-09-20,2.481967429,9208223.9
2022-09-19,2.360103859,8755645.48
2022-09-18,2.155663448,7996775.28
2022-09-17,2.234552385,8288990.37
2022-09-16,2.137353649,7928020.08
2022-09-15,2.096956733,7777763.56
2022-09-14,2.167863302,8040331.4
2022-09-13,2.154686035,7991071.82
2022-09-12,2.406519268,8924531.98
2022-09-11,2.456547966,9109581.67
2022-09-10,2.449237283,9081990.39
2022-09-09,2.363196837,8762478.72
2022-09-08,2.094927167,7767346.45
2022-09-07,2.095049681,7767391.06
2022-09-06,2.051322163,7604866.26
2022-09-05,2.111620979,7827998.71
2022-09-04,2.104096234,7799684.32
2022-09-03,2.09350957,7760028.36
2022-09-02,2.111968257,7828032.6
2022-09-01,2.091054631,7750104.51
2022-08-31,2.09009572,7746136.28
2022-08-30,2.052057688,7604753.45
2022-08-29,2.098856484,7777771.46
2022-08-28,1.988600726,7368799.92
2022-08-27,2.003944226,7425258.84
2022-08-26,1.954703749,7242414.85
2022-08-25,2.083398229,7718834.58
2022-08-24,2.052106167,7602487.03
2022-08-23,2.058653221,7626334.24
2022-08-22,2.051619577,7599865.43
2022-08-21,2.064357068,7646643.18
2022-08-20,2.036101236,7541572.71
2022-08-19,2.009321754,7441979.41
2022-08-18,2.221345175,8226813.4
2022-08-17,2.222563715,8230879.59
2022-08-16,2.280556239,8445189.87
2022-08-15,2.304671462,8534030.81
2022-08-14,2.31921807,8587429.69
2022-08-13,2.329543502,8625194.93
2022-08-12,2.334073556,8641504.6
2022-08-11,2.279294815,8438238.3
2022-08-10,2.275625309,8424196.35
2022-08-09,2.209800281,8180071.55
2022-08-08,2.266310171,8388800.69
2022-08-07,2.197254634,8132748.01
2022-08-06,2.185054882,8087119.45
2022-08-05,2.212785986,8189309.58
2022-08-04,2.149358723,7954176.88
2022-08-03,2.17308204,8041533.55
2022-08-02,2.16118834,7997049.33
2022-08-01,2.208355849,8171177.38
2022-07-31,2.181045777,8069645.77
2022-07-30,2.174916994,8046567.54
2022-07-29,2.256983206,8349736.28
2022-07-28,2.264363333,8376581.14
2022-07-27,2.149469396,7951116.47
2022-07-26,1.980251332,7324761.07
2022-07-25,1.970405719,7287940.03
2022-07-24,2.13080788,7880792.36
2022-07-23,2.123691588,7854046.09
2022-07-22,2.137291327,7903904.06
2022-07-21,2.158734793,7982769.11
2022-07-20,2.182584786,8070521.05
2022-07-19,2.157112006,7975853.67
2022-07-18,2.062441641,7625432.18
2022-07-17,1.887988311,6980046.88
2022-07-16,2.010477075,7432489.09
2022-07-15,2.01996885,7467169.39
2022-07-14,1.989683687,7354813.84
2022-07-13,1.954772548,7225368.88
2022-07-12,1.867108815,6900963.74
2022-07-11,1.908005023,7051724.97
2022-07-10,2.035809814,7523661.93
2022-07-09,2.193343957,8105408.42
2022-07-08,2.19978422,8128765.39
2022-07-07,2.178618519,8050108.91
2022-07-06,2.06312082,7622910.99
2022-07-05,2.039740492,7536109
2022-07-04,2.044396263,7552892.56
2022-07-03,1.956101714,7226290.73
2022-07-02,1.913584388,7068799.73
2022-07-01,1.928176306,7122341.71
2022-06-30,1.972569556,7285882.95
2022-06-29,2.014320369,7439719.14
2022-06-28,1.911937848,7061154.05
2022-06-27,1.929676942,7126305.49
2022-06-26,2.028404548,7490491.85
2022-06-25,2.031101367,7500032.76
2022-06-24,1.983259322,7322965.81
2022-06-23,1.487934588,5493725.04
2022-06-22,1.817469234,6710057.66
2022-06-21,1.769290294,6531814.84
2022-06-20,1.729206428,6383477.02
2022-06-19,1.666864205,6152961.79
2022-06-18,1.513737347,5587434.28
2022-06-17,1.723920752,6362900.76
2022-06-16,1.721054288,6351931.35
2022-06-15,1.918773399,7081292.66
2022-06-14,1.483049514,5472933.58
2022-06-13,1.41702022,5228970.97
2022-06-12,1.539599949,5680929.4
2022-06-11,1.59000995,5866634.54
2022-06-10,1.641976682,6058066.66
2022-06-09,1.630905839,6016878.39
2022-06-08,1.493093073,5508140.9
2022-06-07,1.52106764,5611018.56
2022-06-06,1.523408626,5619333.81
2022-06-05,1.38513389,5108999.57
2022-06-04,1.374320644,5068801.83
2022-06-03,1.393276223,5138399.81
2022-06-02,1.437105844,5299792.94
2022-06-01,1.408066898,5192411.02
2022-05-31,1.46246691,5392708.75
2022-05-30,1.427904093,5264963.39
2022-05-29,1.338171523,4933775.24
2022-05-28,1.306111965,4815344.47
2022-05-27,1.277275432,4708764.19
2022-05-26,1.308492146,4823569.34
2022-05-25,1.311692488,4835091.3
2022-05-24,1.355379312,4995842.83
2022-05-23,1.333250785,4913998.41
2022-05-22,1.379150098,5082879.97
2022-05-21,1.341915608,4945365.42
2022-05-20,1.326275598,4887444.17
2022-05-19,1.394894945,5140016.1
2022-05-18,1.320602625,4865980.72
2022-05-17,1.390190688,5122099.3
2022-05-16,1.341419525,4942117.46
2022-05-15,1.41382773,5208587.18
2022-05-14,1.36418864,5025424.34
2022-05-13,1.346798792,4961077.81
2022-05-12,1.332825149,4909325.31
2022-05-11,1.23949299,4565282.38
2022-05-10,1.329434905,4896274.64
2022-05-09,1.302087275,4795279.57
2022-05-08,1.468677602,5408481.12
2022-05-07,1.513812046,5574363.92
2022-05-06,1.542987561,5681471.11
2022-05-05,1.525358572,5616208.35
2022-05-04,1.635926167,6022988.88
2022-05-03,1.560875643,5746344.69
2022-05-02,1.584528411,5833083.48
2022-05-01,1.593289987,5864999.82
2022-04-30,1.551307386,5710130.01
2022-04-29,1.593964891,5866803.61
2022-04-28,1.620122697,5962737.26
2022-04-27,1.592983331,5862511.51
2022-04-26,1.551913582,5711037.67
2022-04-25,1.655419353,6091585.67
2022-04-24,1.629944427,5997491.28
2022-04-23,1.630417048,5998825.1
2022-04-22,1.620932691,5963638.11
2022-04-21,1.668512364,6138333.23
2022-04-20,1.702512754,6263050.58
2022-04-19,1.675890045,6164754.68
2022-04-18,1.654632544,6086201.96
2022-04-17,1.610090029,5922021.6
2022-04-16,1.644069005,6046638.34
2022-04-15,1.660550154,6106898.5
2022-04-14,1.634477382,6010658.77
2022-04-13,1.67677629,6165849.52
2022-04-12,1.653717425,6080704.86
2022-04-11,1.642169083,6037881.88
2022-04-10,1.761852328,6477555.14
2022-04-09,1.780402951,6545370.71
2022-04-08,1.771840018,6513513.07
2022-04-07,1.795523009,6600183.53
2022-04-06,1.78508968,6561446.6
2022-04-05,1.883185551,6921607.62
2022-04-04,1.961312323,7208335.42
2022-04-03,1.97019115,7240536.37
2022-04-02,1.94046256,7130866.42
2022-04-01,2.011081708,7389939.12
2022-03-31,1.968914626,7234571.58
2022-03-30,2.02830261,7452345.21
2022-03-29,2.07223372,7613305.49
2022-03-28,2.06374475,7581664.19
2022-03-27,2.049106276,7527445.22
2022-03-26,1.991174983,7314160.9
2022-03-25,1.932396525,7097862.37
2022-03-24,1.915179869,7034209.82
2022-03-23,1.874986663,6886178.23
2022-03-22,1.863029735,6841855.28
2022-03-21,1.794406771,6589449.35
2022-03-20,1.811125699,6650452.79
2022-03-19,1.853333831,6805027.35
2022-03-18,1.83674966,6743733.96
2022-03-17,1.805048207,6626944.98
2022-03-16,1.808817247,6640391.77
2022-03-15,1.740761722,6390169.3
2022-03-14,1.707428465,6267425.63
2022-03-13,1.623726686,5959828.38
2022-03-12,1.664947495,6110765.06
2022-03-11,1.702071262,6246645.51
2022-03-10,1.723750004,6325828.61
2022-03-09,1.806625647,6629567.39
2022-03-08,1.713440229,6287244.28
2022-03-07,1.670565622,6129554.11
2022-03-06,1.698454412,6231503.07
2022-03-05,1.724015677,6324909.42
2022-03-04,1.724009449,6324504.86
2022-03-03,1.837455387,6740272.02
2022-03-02,1.957420296,7179903.84
2022-03-01,1.962121585,7196713.83
2022-02-28,1.896872819,6956975.93
2022-02-27,1.673101478,6135901.74
2022-02-26,1.743065556,6392096.29
2022-02-25,1.705960037,6255649.97
2022-02-24,1.673397072,6135870.07
2022-02-23,1.632123888,5984173.17
2022-02-22,1.676574607,6146779.76
2022-02-21,1.623399909,5951466.66
2022-02-20,1.68419561,6173969.37
2022-02-19,1.762686415,6461312.78
2022-02-18,1.759207962,6448176.82
2022-02-17,1.779285906,6521372.64
2022-02-16,1.965216178,7202398.65
2022-02-15,1.975199142,7238545.08
2022-02-14,1.888561716,6920624.68
2022-02-13,1.870155503,6852760.92
2022-02-12,1.868626866,6846744.05
2022-02-11,1.871063278,6855258.84
2022-02-10,1.939952908,7107219.25
2022-02-09,1.944058931,7121833.15
2022-02-08,1.941816472,7113176.98
2022-02-07,1.922289715,7041219.31
2022-02-06,1.856495971,6799802.85
2022-02-05,1.830882102,6705583.03
2022-02-04,1.824274502,6680976.4
2022-02-03,1.620306767,5933630.77
2022-02-02,1.605636645,5879546.03
2022-02-01,1.697157829,6214299.78
2022-01-31,1.659614543,6076460.35
2022-01-30,1.595962354,5843043.36
2022-01-29,1.608756623,5889524.69
2022-01-28,1.575208782,5766355.84
2022-01-27,1.535361529,5620142.99
2022-01-26,1.54443134,5652999.54
2022-01-25,1.535616605,5620387.35
2022-01-24,1.555620676,5693250.94
2022-01-23,1.552380336,5681044.1
2022-01-22,1.521011006,5565898.78
2022-01-21,1.62802278,5957128.49
2022-01-20,1.81051058,6624460.01
2022-01-19,1.870501427,6843538.4
2022-01-18,1.917046637,7013403.58
2022-01-17,1.962415948,7178941.77
2022-01-16,1.965339908,7189192.37
2022-01-15,1.928267457,7053146.08
2022-01-14,1.927659398,7050484.06
2022-01-13,1.901019578,6952613.09
2022-01-12,1.95362495,7144564.18
2022-01-11,1.914566265,7001286.98
2022-01-10,1.865800812,6822542.8
2022-01-09,1.917826992,7012346.25
2022-01-08,1.904490124,6963146.35
2022-01-07,1.928340137,7049901.95
2022-01-06,2.008706941,7343266.4
2022-01-05,2.032627712,7430249.65
2022-01-04,2.169384327,7929668.5
2022-01-03,2.192358539,8013149.37
2022-01-02,2.22822512,8143725.69
2022-01-01,2.236247689,8172531.16
2021-12-31,2.157365431,7883760.46
2021-12-30,2.208112455,8068698.07
2021-12-29,2.196898435,8027216.61
2021-12-28,2.239680741,8183018.28
2021-12-27,2.369511259,8656835.71
2021-12-26,2.388015546,8723886.36
2021-12-25,2.408521379,8798244.07
2021-12-24,2.406495965,8790288.66
2021-12-23,2.436056024,8897703.41
2021-12-22,2.389489044,8727068.32
2021-12-21,2.382874605,8702360.96
2021-12-20,2.301112343,8403226.33
2021-12-19,2.293419457,8374609.62
2021-12-18,2.313706362,8448151.68
2021-12-17,2.300724936,8400216.53
2021-12-16,2.31364053,8446846.04
2021-12-15,2.366879105,8640662.71
2021-12-14,2.255965691,8235105.85
2021-12-13,2.265764429,8270484.2
2021-12-12,2.411906202,8803368.11
2021-12-11,2.391319018,8727670.54
2021-12-10,2.367677158,8640836.77
2021-12-09,2.401506077,8763732.75
2021-12-08,2.67400777,9757540.78
2021-12-07,2.764996572,10088918.33
2021-12-06,2.739887627,9996665.79
2021-12-05,2.794004121,10193468.59
2021-12-04,3.080022264,11236247.85
2021-12-03,3.120633412,11383664.18
2021-12-02,3.364017714,12270709.17
2021-12-01,3.412459046,12446618.34
2021-11-30,3.464748195,12636526.68
2021-11-29,3.492705236,12737668.45
2021-11-28,3.458431087,12611870.98
2021-11-27,3.294078747,12011760.1
2021-11-26,3.271885078,11930068.3
2021-11-25,3.424600001,12485580.27
2021-11-24,3.375146065,12304356.08
2021-11-23,3.436918079,12529418.31
2021-11-22,3.309609423,12064534.35
2021-11-21,3.386723054,12344846.94
2021-11-20,3.455631081,12595212.38
2021-11-19,3.363816284,12259761.5
2021-11-18,3.225866343,11756221.94
2021-11-17,3.375456427,12300593.98
2021-11-16,3.359457773,12241509.08
2021-11-15,3.592171682,13088640.51
2021-11-14,3.730344517,13591223.46
2021-11-13,3.681165829,13411178.65
2021-11-12,3.79134064,13811670.78
2021-11-11,3.692456362,13450561.95
2021-11-10,3.548995433,12927140.95
2021-11-09,3.47797652,12667635.67
2021-11-08,3.5308168,12859255.41
2021-11-07,3.391472173,12350970.69
2021-11-06,3.310227434,12054303.58
2021-11-05,3.314535411,12069203.56
2021-11-04,3.378107714,12299887.09
2021-11-03,3.485348022,12689531.25
2021-11-02,3.377218798,12295050.43
2021-11-01,3.371067174,12271850.45
2021-10-31,3.38143767,12308797.71
2021-10-30,3.384550418,12319329.96
2021-10-29,3.477504792,12656843.14
2021-10-28,3.276892748,11925912.21
2021-10-27,3.345693071,12175440.37
2021-10-26,3.390404225,12337405.26
2021-10-25,3.457865644,12582065.68
2021-10-24,3.428923007,12475928.74
2021-10-23,3.472887791,12635067.48
2021-10-22,3.421503926,12447300.65
2021-10-21,3.488357824,12689679.34
2021-10-20,3.5336894,12853735.77
2021-10-19,3.464815395,12602312.73
2021-10-18,3.172863395,11539720.22
2021-10-17,3.177731519,11556665.78
2021-10-16,3.163088905,11502632.91
2021-10-15,3.07787532,11192028.13
2021-10-14,2.859866759,10398592.04
2021-10-13,2.820021402,10253037.67
2021-10-12,2.932384285,10660854.25
2021-10-11,2.917425138,10605771.23
2021-10-10,2.899672628,10540533
2021-10-09,2.952303686,10731143.49
2021-10-08,2.916600154,10600655.25
2021-10-07,2.979329998,10827933.24
2021-10-06,2.419183437,8791524.8
2021-10-05,2.408932629,8753732.72
2021-10-04,2.708428571,9841402.65
2021-10-03,2.70156361,9815794.4
2021-10-02,2.693126569,9784483.79
2021-10-01,2.64326498,9602684.02
2021-09-30,2.24739488,8163968.04
2021-09-29,2.205584585,8011550.05
2021-09-28,2.10982724,7663203.37
2021-09-27,2.257234455,8198061.9
2021-09-26,2.319772887,8424626.64
2021-09-25,2.269352051,8240961.01
2021-09-24,2.281421001,8284228.99
2021-09-23,2.44256973,8868779.66
2021-09-22,2.48600028,9025865.1
2021-09-21,2.385183796,8659245.09
2021-09-20,2.513230821,9123494.04
2021-09-19,2.802469054,10172794.07
2021-09-18,2.853829656,10358527.37
2021-09-17,2.855249594,10362972.29
2021-09-16,2.907362774,10551405.47
2021-09-15,2.92987178,10632376.96
2021-09-14,2.860917504,10381441.99
2021-09-13,2.746377569,9965131.23
2021-09-12,2.80377142,10172679.69
2021-09-11,2.7447813,9957977.34
2021-09-10,2.73084613,9906741.78
2021-09-09,2.82352525,10242258.32
2021-09-08,2.8724733,10419033.78
2021-09-07,2.8907962,10484832.24
2021-09-06,3.18656128,11556762.39
2021-09-05,3.13482275,11368331.44
2021-09-04,3.05076942,11062747.99
2021-09-03,3.07037581,11133076.33
2021-09-02,3.01590417,10934815.66
2021-09-01,3.05332031,11069715.4
2021-08-31,2.89866164,10508267.84
2021-08-30,2.88245674,10448795.71
2021-08-29,2.9608193,10732112.04
2021-08-28,2.9497079,10691098.44
2021-08-27,3.01100557,10912511.92
2021-08-26,2.90408297,10524257.23
2021-08-25,3.01039801,10908777.07
2021-08-24,3.14757476,11405069.59
2021-08-23,3.23829232,11732953.88
2021-08-22,3.22944397,11700081.88
2021-08-21,3.11976414,11301925.31
2021-08-20,2.89840251,10499274.71
2021-08-19,2.82914957,10247691.35
2021-08-18,2.75138365,9965320.28
2021-08-17,2.77132966,10036857.93
2021-08-16,2.92267967,10584255.32
2021-08-15,2.99477596,10844590.21
